household_id,PUMA,mgra,SPORDER,AGEP,SEX,ESR,COW,WKHP,SCHG,RAC1P,HISP,MIL,SCHL,OCCP,WKW,NAICS2,SOC2
44928,7317,4495,1,19,2,6.0,1.0,18.0,15,9,23,4.0,19.0,4010.0,6.0,722,35
44929,7317,4495,1,18,1,6.0,1.0,10.0,15,1,1,4.0,16.0,9350.0,5.0,81,53
44930,7317,4495,1,22,2,1.0,4.0,10.0,15,9,2,4.0,16.0,5400.0,6.0,61,43
44931,7317,4495,1,20,2,6.0,6.0,40.0,15,7,1,4.0,19.0,4055.0,6.0,722,35
44932,7317,4495,1,19,2,6.0,1.0,30.0,15,1,1,4.0,19.0,4110.0,6.0,722,35
44933,7317,4495,1,19,1,6.0,,,15,1,1,4.0,19.0,,,0,0
44934,7317,4495,1,18,2,6.0,,,15,6,1,4.0,18.0,,,0,0
44935,7317,4495,1,20,2,6.0,,,15,1,1,4.0,19.0,,,0,0
44936,7317,4495,1,18,2,6.0,,,15,1,1,4.0,19.0,,,0,0
44937,7317,4495,1,19,1,6.0,1.0,20.0,15,1,1,4.0,18.0,6260.0,5.0,23,47
44938,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,18.0,4600.0,,62,39
44939,7317,4495,1,19,1,1.0,1.0,10.0,15,2,1,4.0,18.0,2310.0,6.0,61,25
44940,7317,4495,1,18,2,6.0,6.0,20.0,15,1,1,4.0,18.0,4655.0,6.0,81,39
44941,7317,4495,1,21,2,1.0,2.0,6.0,15,1,2,4.0,19.0,5400.0,6.0,61,43
44942,7317,4495,1,20,1,6.0,,,15,1,1,4.0,19.0,,,0,0
44943,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
44944,7317,4495,1,20,1,6.0,1.0,35.0,15,1,1,4.0,19.0,1108.0,6.0,54,15
44945,7317,4495,1,19,2,6.0,1.0,20.0,15,2,1,4.0,18.0,5240.0,6.0,722,43
44946,7317,4495,1,18,2,6.0,6.0,20.0,15,1,1,4.0,18.0,4655.0,6.0,81,39
44947,7317,4495,1,19,1,6.0,7.0,4.0,15,1,1,4.0,18.0,9130.0,6.0,49,53
44948,7317,4495,1,20,2,1.0,3.0,40.0,15,1,1,4.0,19.0,4640.0,1.0,61,39
44949,7317,4495,1,19,2,6.0,,,15,1,1,4.0,19.0,,,0,0
44950,7317,4495,1,18,2,6.0,,,15,8,2,4.0,18.0,,,0,0
44951,7317,4495,1,20,1,6.0,,,15,1,1,4.0,19.0,,,0,0
44952,7317,4495,1,18,1,6.0,6.0,8.0,15,2,1,4.0,18.0,6260.0,6.0,23,47
44953,7317,4495,1,18,2,6.0,1.0,20.0,15,1,1,4.0,18.0,4030.0,6.0,722,35
44954,7317,4495,1,20,1,6.0,,,15,1,2,4.0,19.0,,,0,0
44955,7317,4495,1,19,2,6.0,,,15,1,1,4.0,19.0,,,0,0
44956,7317,4495,1,19,1,1.0,1.0,10.0,15,2,1,4.0,18.0,2310.0,6.0,61,25
44957,7317,4495,1,19,1,1.0,1.0,12.0,15,1,1,4.0,18.0,5510.0,6.0,49,43
44958,7317,4495,1,19,2,6.0,,,15,2,1,4.0,19.0,,,0,0
44959,7317,4495,1,19,1,6.0,,,15,1,1,4.0,19.0,,,0,0
44960,7317,4495,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
44961,7317,4495,1,18,2,6.0,6.0,20.0,15,1,1,4.0,18.0,4655.0,6.0,81,39
44962,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
44963,7317,4495,1,19,1,6.0,1.0,25.0,15,1,1,4.0,19.0,5860.0,6.0,54,43
44964,7317,4495,1,18,2,1.0,1.0,8.0,15,1,1,4.0,16.0,5860.0,6.0,61,43
44965,7317,4495,1,18,2,6.0,1.0,16.0,15,1,2,4.0,18.0,4720.0,6.0,722,41
44966,7317,4495,1,20,2,2.0,2.0,25.0,15,1,1,4.0,19.0,3602.0,6.0,62,31
44967,7317,4495,1,21,2,6.0,1.0,15.0,15,1,1,4.0,19.0,4110.0,4.0,722,35
44968,7317,4495,1,19,2,6.0,,,15,1,2,4.0,18.0,,,0,0
44969,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,16.0,4150.0,,722,35
44970,7317,4495,1,21,2,6.0,,,15,1,1,4.0,19.0,,,0,0
44971,7317,4495,1,18,2,6.0,,,15,1,1,4.0,16.0,,,0,0
44972,7317,4495,1,20,1,6.0,,,15,1,1,4.0,19.0,,,0,0
44973,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,18.0,4130.0,,61,35
44974,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
44975,7317,4495,1,18,2,6.0,,,15,9,1,4.0,18.0,,,0,0
44976,7317,4495,1,19,2,6.0,1.0,9.0,15,1,1,4.0,19.0,4600.0,6.0,71,39
44977,7317,4495,1,19,1,3.0,1.0,25.0,15,1,1,4.0,19.0,4435.0,1.0,71,39
44978,7317,4495,1,18,1,6.0,1.0,,15,1,1,4.0,18.0,4055.0,,722,35
44979,7317,4495,1,19,2,6.0,7.0,12.0,15,1,1,4.0,16.0,2722.0,6.0,71,27
44980,7317,4495,1,18,1,6.0,7.0,4.0,15,1,1,4.0,18.0,9130.0,6.0,49,53
44981,7317,4495,1,19,1,3.0,1.0,25.0,15,1,1,4.0,19.0,4435.0,1.0,71,39
44982,7317,4495,1,19,1,1.0,1.0,10.0,15,2,1,4.0,18.0,2310.0,6.0,61,25
44983,7317,4495,1,18,2,6.0,1.0,16.0,15,1,1,4.0,18.0,4720.0,6.0,722,41
44984,7317,4495,1,19,2,6.0,,,15,1,1,4.0,19.0,,,0,0
44985,7317,4495,1,18,2,6.0,,,15,1,2,4.0,19.0,,,0,0
44986,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,19.0,4600.0,,62,39
44987,7317,4495,1,18,2,6.0,,,15,2,1,4.0,16.0,,,0,0
44988,7317,4495,1,19,2,6.0,1.0,9.0,15,1,1,4.0,19.0,4600.0,6.0,71,39
44989,7317,4495,1,19,2,6.0,,,15,1,2,4.0,18.0,,,0,0
44990,7317,4495,1,20,2,2.0,1.0,23.0,15,9,2,4.0,19.0,3930.0,6.0,51,33
44991,7317,4495,1,19,2,6.0,1.0,18.0,15,9,23,4.0,19.0,4010.0,6.0,722,35
44992,7317,4495,1,19,1,6.0,1.0,20.0,15,1,24,4.0,18.0,6260.0,5.0,23,47
44993,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,18.0,4130.0,,61,35
44994,7317,4495,1,19,1,6.0,3.0,19.0,15,1,2,4.0,19.0,9620.0,6.0,44,53
44995,7317,4495,1,19,1,6.0,1.0,25.0,15,1,1,4.0,19.0,5860.0,6.0,54,43
44996,7317,4495,1,21,2,6.0,,,15,1,1,4.0,19.0,,,0,0
44997,7317,4495,1,20,1,6.0,1.0,30.0,15,1,1,4.0,19.0,9645.0,6.0,44,53
44998,7317,4495,1,18,1,6.0,1.0,,15,1,1,4.0,18.0,4055.0,,722,35
44999,7317,4495,1,19,1,6.0,,,15,1,1,4.0,18.0,,,0,0
45000,7317,4495,1,18,2,6.0,1.0,,15,1,4,4.0,18.0,4600.0,,81,39
45001,7317,4495,1,18,1,6.0,1.0,10.0,15,1,1,4.0,16.0,9350.0,5.0,81,53
45002,7317,4495,1,19,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45003,7317,4495,1,20,1,6.0,1.0,35.0,15,1,1,4.0,19.0,1108.0,6.0,54,15
45004,7317,4495,1,18,1,6.0,6.0,30.0,15,1,1,4.0,19.0,2545.0,6.0,61,25
45005,7317,4495,1,19,1,6.0,1.0,30.0,15,1,1,4.0,18.0,4020.0,6.0,722,35
45006,7317,4495,1,20,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45007,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45008,7317,4495,1,19,2,6.0,7.0,12.0,15,1,1,4.0,16.0,2722.0,6.0,71,27
45009,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,16.0,4150.0,,722,35
45010,7317,4495,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45011,7317,4495,1,19,1,6.0,3.0,40.0,15,1,1,4.0,19.0,4622.0,6.0,721,39
45012,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45013,7317,4495,1,18,2,6.0,2.0,2.0,15,1,1,4.0,16.0,4622.0,6.0,62,39
45014,7317,4495,1,18,2,6.0,1.0,16.0,15,1,2,4.0,18.0,4720.0,6.0,722,41
45015,7317,4495,1,18,2,6.0,1.0,18.0,15,9,23,4.0,19.0,4010.0,6.0,722,35
45016,7317,4495,1,19,1,6.0,1.0,20.0,15,1,1,4.0,18.0,6260.0,5.0,23,47
45017,7317,4495,1,18,2,6.0,1.0,,15,1,4,4.0,18.0,4600.0,,81,39
45018,7317,4495,1,23,1,1.0,1.0,10.0,15,2,1,4.0,19.0,4760.0,6.0,44,41
45019,7317,4495,1,18,1,6.0,1.0,25.0,15,1,1,4.0,18.0,9645.0,6.0,45,53
45020,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45021,7317,4495,1,18,1,6.0,1.0,,15,1,1,4.0,18.0,4055.0,,722,35
45022,7317,4495,1,19,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45023,7317,4495,1,19,2,6.0,,,15,2,1,4.0,19.0,,,0,0
45024,7317,4495,1,18,2,6.0,,,15,1,2,4.0,18.0,,,0,0
45025,7317,4495,1,23,1,6.0,1.0,27.0,15,1,1,4.0,19.0,4760.0,6.0,44,41
45026,7317,4495,1,19,2,6.0,1.0,10.0,15,6,1,4.0,16.0,4720.0,6.0,44,41
45027,7317,4495,1,23,1,6.0,1.0,27.0,15,1,1,4.0,19.0,4760.0,6.0,44,41
45028,7317,4495,1,20,2,1.0,3.0,40.0,15,1,1,4.0,19.0,4640.0,1.0,61,39
45029,7317,4495,1,19,1,6.0,3.0,40.0,15,2,1,4.0,18.0,4622.0,6.0,721,39
45030,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45031,7317,4495,1,18,2,6.0,7.0,12.0,15,1,1,4.0,16.0,2722.0,6.0,71,27
45032,7317,4495,1,19,1,6.0,1.0,20.0,15,1,1,4.0,18.0,6260.0,5.0,23,47
45033,7317,4495,1,18,1,6.0,1.0,,15,1,1,4.0,18.0,4055.0,,722,35
45034,7317,4495,1,19,1,6.0,3.0,40.0,15,1,1,4.0,19.0,4622.0,6.0,721,39
45035,7317,4495,1,19,1,6.0,7.0,4.0,15,1,1,4.0,18.0,9130.0,6.0,49,53
45036,7317,4495,1,18,2,6.0,,,15,9,1,4.0,18.0,,,0,0
45037,7317,4495,1,18,2,6.0,,,15,1,2,4.0,19.0,,,0,0
45038,7317,4495,1,18,2,6.0,,,15,8,2,4.0,18.0,,,0,0
45039,7317,4495,1,19,1,1.0,1.0,10.0,15,2,1,4.0,18.0,2310.0,6.0,61,25
45040,7317,4495,1,19,2,1.0,2.0,30.0,15,1,1,4.0,16.0,3602.0,1.0,62,31
45041,7317,4495,1,18,1,6.0,,,15,1,1,4.0,18.0,,,0,0
45042,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,18.0,4130.0,,61,35
45043,7317,4495,1,20,2,6.0,6.0,40.0,15,7,1,4.0,19.0,4055.0,6.0,722,35
45044,7317,4495,1,18,1,6.0,7.0,4.0,15,1,2,4.0,18.0,9130.0,6.0,49,53
45045,7317,4495,1,19,2,6.0,1.0,8.0,15,6,1,4.0,18.0,4055.0,3.0,44,35
45046,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45047,7317,4495,1,19,2,6.0,1.0,9.0,15,1,1,4.0,19.0,4600.0,6.0,71,39
45048,7317,4495,1,18,2,6.0,1.0,18.0,15,9,23,4.0,19.0,4010.0,6.0,722,35
45049,7317,4495,1,19,1,3.0,1.0,25.0,15,1,1,4.0,19.0,4435.0,1.0,71,39
45050,7317,4495,1,18,1,6.0,1.0,25.0,15,1,1,4.0,18.0,9645.0,6.0,45,53
45051,7317,4495,1,19,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45052,7317,4495,1,21,2,6.0,1.0,35.0,15,1,1,4.0,19.0,2360.0,6.0,44,25
45053,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45054,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45055,7317,4495,1,18,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45056,7317,4495,1,19,2,6.0,1.0,30.0,15,2,1,4.0,19.0,4110.0,6.0,722,35
45057,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45058,7317,4495,1,18,2,3.0,1.0,15.0,15,1,1,4.0,16.0,5240.0,5.0,722,43
45059,7317,4495,1,19,1,3.0,1.0,25.0,15,1,1,4.0,19.0,4435.0,1.0,71,39
45060,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,16.0,4150.0,,722,35
45061,7317,4495,1,19,2,6.0,1.0,18.0,15,9,23,4.0,19.0,4010.0,6.0,722,35
45062,7317,4495,1,18,2,6.0,,,15,1,2,4.0,19.0,,,0,0
45063,7317,4495,1,19,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45064,7317,4495,1,18,2,6.0,,,15,6,1,4.0,18.0,,,0,0
45065,7317,4495,1,18,2,6.0,7.0,12.0,15,1,1,4.0,16.0,2722.0,6.0,71,27
45066,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45067,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45068,7317,4495,1,19,1,6.0,2.0,4.0,15,1,1,4.0,19.0,2905.0,5.0,81,27
45069,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,18.0,4130.0,,61,35
45070,7317,4495,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45071,7317,4495,1,20,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45072,7317,4495,1,19,2,6.0,3.0,8.0,15,6,1,4.0,19.0,8990.0,6.0,45,51
45073,7317,4495,1,18,2,6.0,1.0,18.0,15,9,23,4.0,19.0,4010.0,6.0,722,35
45074,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45075,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45076,7317,4495,1,18,2,6.0,,,15,1,1,4.0,16.0,,,0,0
45077,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45078,7317,4495,1,20,2,6.0,,,15,1,24,4.0,19.0,,,0,0
45079,7317,4495,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45080,7317,4495,1,22,1,6.0,1.0,30.0,15,1,2,4.0,19.0,6355.0,5.0,23,47
45081,7317,4495,1,19,1,6.0,2.0,4.0,15,1,1,4.0,19.0,2905.0,5.0,81,27
45082,7317,4495,1,21,1,1.0,1.0,12.0,15,1,1,4.0,19.0,1050.0,6.0,61,15
45083,7317,4495,1,19,1,6.0,1.0,30.0,15,1,1,4.0,18.0,4020.0,6.0,722,35
45084,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45085,7317,4495,1,19,2,6.0,1.0,9.0,15,1,1,4.0,19.0,4600.0,6.0,71,39
45086,7317,4495,1,18,2,6.0,,,15,1,2,4.0,18.0,,,0,0
45087,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,19.0,4600.0,,62,39
45088,7317,4495,1,19,2,6.0,1.0,30.0,15,2,1,4.0,19.0,4110.0,6.0,722,35
45089,7317,4495,1,18,2,6.0,1.0,18.0,15,9,23,4.0,19.0,4010.0,6.0,722,35
45090,7317,4495,1,18,2,6.0,2.0,2.0,15,1,1,4.0,16.0,4622.0,6.0,62,39
45091,7317,4495,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45092,7317,4495,1,19,2,1.0,2.0,30.0,15,1,1,4.0,16.0,3602.0,1.0,62,31
45093,7317,4495,1,19,1,6.0,,,15,1,1,4.0,18.0,,,0,0
45094,7317,4495,1,18,1,1.0,1.0,20.0,15,9,2,4.0,18.0,5740.0,1.0,32,43
45095,7317,4495,1,22,2,1.0,4.0,10.0,15,9,2,4.0,16.0,5400.0,6.0,61,43
45096,7317,4495,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45097,7317,4495,1,18,2,6.0,,,15,8,2,4.0,18.0,,,0,0
45098,7317,4495,1,19,1,6.0,3.0,40.0,15,2,1,4.0,18.0,4622.0,6.0,721,39
45099,7317,4495,1,20,1,6.0,6.0,6.0,15,6,1,4.0,16.0,2360.0,6.0,61,25
45100,7317,4495,1,18,2,6.0,,,15,1,2,4.0,19.0,,,0,0
45101,7317,4495,1,23,1,1.0,1.0,10.0,15,2,1,4.0,19.0,4760.0,6.0,44,41
45102,7317,4495,1,18,1,6.0,,,15,1,1,4.0,18.0,,,0,0
45103,7317,4495,1,19,1,6.0,1.0,25.0,15,1,1,4.0,19.0,5860.0,6.0,54,43
45104,7317,4495,1,18,2,6.0,,,15,1,2,4.0,19.0,,,0,0
45105,7317,4495,1,20,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45106,7317,4495,1,18,2,6.0,1.0,,15,1,1,4.0,18.0,4600.0,,62,39
45107,7317,4495,1,18,2,6.0,,,15,2,1,4.0,16.0,,,0,0
45108,7317,4495,1,19,1,6.0,3.0,40.0,15,2,1,4.0,18.0,4622.0,6.0,721,39
45109,7317,4495,1,20,2,1.0,3.0,40.0,15,1,1,4.0,19.0,4640.0,1.0,61,39
45110,7317,4495,1,18,2,6.0,,,15,2,1,4.0,18.0,,,0,0
45111,7317,4495,1,20,2,6.0,1.0,,15,1,2,4.0,20.0,5610.0,,3M,43
45112,7317,4495,1,18,1,6.0,7.0,4.0,15,1,1,4.0,18.0,9130.0,6.0,49,53
45113,7317,4495,1,19,2,6.0,1.0,18.0,15,9,23,4.0,19.0,4010.0,6.0,722,35
45114,7317,4495,1,19,1,6.0,1.0,25.0,15,1,1,4.0,18.0,9645.0,6.0,45,53
45115,7317,4495,1,18,1,6.0,1.0,,15,1,1,4.0,18.0,4055.0,,722,35
45116,7317,4495,1,19,1,6.0,1.0,25.0,15,1,1,4.0,19.0,5860.0,6.0,54,43
45117,7317,4495,1,19,1,3.0,1.0,25.0,15,1,1,4.0,19.0,4435.0,1.0,71,39
45118,7317,4495,1,18,2,6.0,2.0,,15,1,1,4.0,16.0,2545.0,,61,25
45119,7317,4495,1,19,1,6.0,1.0,20.0,15,1,1,4.0,18.0,6260.0,5.0,23,47
45120,7317,4495,1,21,1,1.0,1.0,12.0,15,1,1,4.0,19.0,1050.0,6.0,61,15
45121,7317,4495,1,19,1,6.0,,,15,9,1,4.0,18.0,,,0,0
45122,7317,4495,1,18,2,6.0,2.0,,15,1,1,4.0,16.0,2545.0,,61,25
45123,7317,4495,1,19,1,6.0,,,15,1,1,4.0,19.0,,,0,0
45124,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45125,7317,4495,1,19,2,6.0,1.0,8.0,15,6,1,4.0,18.0,4055.0,3.0,44,35
45126,7317,4495,1,20,2,2.0,2.0,25.0,15,1,1,4.0,19.0,3602.0,6.0,62,31
45127,7317,4495,1,19,1,6.0,3.0,19.0,15,1,2,4.0,19.0,9620.0,6.0,44,53
45128,7317,4495,1,19,2,6.0,1.0,10.0,15,6,1,4.0,16.0,4720.0,6.0,44,41
45129,7317,4495,1,18,1,6.0,,,15,1,1,4.0,18.0,,,0,0
45130,7317,4495,1,18,2,6.0,,,15,1,1,4.0,16.0,,,0,0
45131,7317,4495,1,19,1,6.0,,,15,1,1,4.0,18.0,,,0,0
45132,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45133,7317,4495,1,20,2,1.0,1.0,15.0,15,1,2,4.0,19.0,4435.0,5.0,71,39
45134,7317,4495,1,19,1,6.0,,,15,1,1,4.0,19.0,,,0,0
45135,7317,4495,1,19,2,6.0,6.0,15.0,15,1,1,4.0,19.0,5510.0,6.0,49,43
45136,7317,4495,1,18,1,6.0,7.0,4.0,15,1,1,4.0,18.0,9130.0,6.0,49,53
45137,7317,4495,1,18,2,1.0,1.0,6.0,15,1,1,4.0,19.0,4965.0,6.0,49,41
45138,7317,4495,1,18,2,1.0,1.0,30.0,15,1,1,4.0,16.0,4760.0,6.0,44,41
45139,7317,4495,1,19,1,6.0,1.0,30.0,15,1,1,4.0,19.0,9350.0,5.0,81,53
45140,7317,4495,1,18,2,6.0,,,15,1,2,4.0,19.0,,,0,0
45141,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45142,7317,4495,1,21,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45143,7317,4495,1,18,2,6.0,2.0,2.0,15,1,1,4.0,16.0,4622.0,6.0,62,39
45144,7317,4495,1,20,2,6.0,1.0,30.0,15,1,1,4.0,19.0,5240.0,6.0,49,43
45145,7317,4495,1,20,2,1.0,1.0,10.0,15,1,2,4.0,19.0,1050.0,6.0,61,15
45146,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45147,7317,4495,1,19,2,6.0,1.0,18.0,15,9,23,4.0,19.0,4010.0,6.0,722,35
45148,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45149,7317,4495,1,19,1,6.0,1.0,,15,1,1,4.0,19.0,4720.0,,71,41
45150,7317,4495,1,19,1,1.0,1.0,30.0,15,1,1,4.0,16.0,410.0,1.0,53,11
45151,7317,4495,1,21,2,6.0,1.0,20.0,15,1,1,4.0,19.0,4110.0,6.0,722,35
45152,7317,4495,1,19,1,6.0,3.0,40.0,15,2,1,4.0,18.0,4622.0,6.0,721,39
45153,7317,4495,1,19,2,6.0,,,15,2,1,4.0,19.0,,,0,0
45154,7317,4495,1,19,2,6.0,1.0,30.0,15,2,1,4.0,19.0,4110.0,6.0,722,35
45155,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45156,7317,4495,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45157,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45158,7317,4495,1,19,2,6.0,,,15,1,2,4.0,19.0,,,0,0
45159,7317,4495,1,20,1,6.0,,,15,1,1,4.0,19.0,,,0,0
45160,7317,4495,1,18,2,1.0,1.0,8.0,15,1,1,4.0,16.0,5860.0,6.0,61,43
45161,7317,4495,1,20,2,1.0,3.0,40.0,15,1,1,4.0,19.0,4640.0,1.0,61,39
45162,7317,4495,1,21,1,1.0,1.0,12.0,15,1,1,4.0,19.0,1050.0,6.0,61,15
45163,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45164,7317,4495,1,19,1,6.0,3.0,40.0,15,1,1,4.0,19.0,4622.0,6.0,721,39
45165,7317,4495,1,18,1,6.0,1.0,25.0,15,1,1,4.0,18.0,9645.0,6.0,45,53
45166,7317,4495,1,18,2,1.0,1.0,15.0,15,1,2,4.0,16.0,4720.0,3.0,44,41
45167,7317,4495,1,18,2,6.0,6.0,60.0,15,1,1,4.0,16.0,4600.0,5.0,81,39
45168,7317,4495,1,19,1,6.0,,,15,1,1,4.0,18.0,,,0,0
45169,7317,4495,1,18,1,6.0,,,15,1,1,4.0,18.0,,,0,0
45170,7317,4495,1,19,2,6.0,,,15,1,2,4.0,18.0,,,0,0
45171,7317,4495,1,18,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45172,7317,4495,1,19,1,6.0,1.0,30.0,15,1,1,4.0,19.0,9350.0,5.0,81,53
45173,7317,4495,1,19,1,3.0,1.0,25.0,15,1,1,4.0,19.0,4435.0,1.0,71,39
45174,7317,4495,1,18,1,6.0,1.0,25.0,15,1,1,4.0,18.0,9645.0,6.0,45,53
45175,7317,4495,1,20,2,1.0,3.0,40.0,15,1,1,4.0,19.0,4640.0,1.0,61,39
45176,7317,4495,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45177,7317,4495,1,21,2,6.0,1.0,35.0,15,1,1,4.0,19.0,2360.0,6.0,44,25
45178,7317,4495,1,20,2,6.0,1.0,30.0,15,1,1,4.0,19.0,5240.0,6.0,49,43
45179,7317,4495,1,19,1,6.0,3.0,19.0,15,1,2,4.0,19.0,9620.0,6.0,44,53
45180,7317,4495,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45181,7317,4495,1,18,2,6.0,,,15,1,2,4.0,19.0,,,0,0
45182,7317,4495,1,18,2,6.0,1.0,16.0,15,1,1,4.0,18.0,4720.0,6.0,722,41
45183,7317,4495,1,18,1,6.0,,,15,1,1,4.0,18.0,,,0,0
45184,7317,4495,1,20,1,6.0,,,15,1,1,4.0,19.0,,,0,0
45185,7317,4495,1,18,2,6.0,1.0,16.0,15,1,1,4.0,18.0,4720.0,6.0,722,41
45186,7317,4495,1,18,2,6.0,1.0,,15,1,4,4.0,18.0,4600.0,,81,39
45187,7317,4495,1,19,2,6.0,,,15,9,1,4.0,18.0,,,0,0
45188,7317,4495,1,19,1,1.0,1.0,30.0,15,1,1,4.0,16.0,410.0,1.0,53,11
45189,7317,4495,1,19,1,6.0,7.0,4.0,15,1,1,4.0,18.0,9130.0,6.0,49,53
45190,7317,4495,1,18,1,6.0,,,15,1,1,4.0,16.0,,,0,0
45191,7317,4495,1,19,1,6.0,1.0,30.0,15,1,1,4.0,18.0,4110.0,5.0,722,35
45192,7317,4495,1,18,2,6.0,1.0,20.0,15,1,1,4.0,18.0,4030.0,6.0,722,35
45193,7317,4495,1,21,2,6.0,1.0,35.0,15,1,1,4.0,19.0,2360.0,6.0,44,25
45194,7317,4495,1,18,1,6.0,1.0,25.0,15,1,1,4.0,18.0,9645.0,6.0,45,53
45195,7317,4495,1,18,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45196,7317,4495,1,19,2,6.0,1.0,20.0,15,2,1,4.0,18.0,4150.0,4.0,71,35
45197,7317,4495,1,20,2,6.0,1.0,,15,1,2,4.0,20.0,5610.0,,3M,43
45198,7317,4495,1,20,2,1.0,1.0,10.0,15,1,2,4.0,19.0,1050.0,6.0,61,15
45199,7317,4495,1,18,1,6.0,1.0,,15,1,1,4.0,18.0,4055.0,,722,35
45200,7317,4511,1,19,2,6.0,1.0,10.0,15,6,1,4.0,16.0,4720.0,6.0,44,41
45201,7317,4511,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45202,7317,4575,1,19,2,6.0,1.0,10.0,15,6,1,4.0,16.0,4720.0,6.0,44,41
45203,7317,4575,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45204,7317,4576,1,19,2,6.0,1.0,10.0,15,6,1,4.0,16.0,4720.0,6.0,44,41
45205,7317,4576,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45206,7317,4617,1,19,2,6.0,1.0,10.0,15,6,1,4.0,16.0,4720.0,6.0,44,41
45207,7317,4617,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45208,7317,4700,1,19,2,6.0,1.0,10.0,15,6,1,4.0,16.0,4720.0,6.0,44,41
45209,7317,4700,1,19,2,6.0,,,15,1,1,4.0,18.0,,,0,0
45210,7315,4700,1,18,2,6.0,1.0,,15,1,4,4.0,18.0,4600.0,,81,39
45211,7317,4700,1,21,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45212,7317,4700,1,18,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45213,7310,4700,1,19,2,6.0,,,15,1,1,4.0,19.0,,,0,0
45214,7310,4700,1,18,1,6.0,1.0,30.0,15,1,1,4.0,16.0,4020.0,6.0,722,35
